Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606775583,192.168.1.74,59402,192.168.1.111,8009,6,40,0,1,0,1606775583771;,40;,1;
1606775583,192.168.1.74,61615,104.16.105.144,443,6,41,52,1,1,1606775583802;1606775583811;,41;52;,1;2;
1606775584,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59259,2607:F8B0:4007:80C::200E,443,6,61,72,1,1,1606775584098;1606775584105;,61;72;,1;2;
1606775584,192.168.1.74,59163,137.110.0.70,443,17,132,66,2,1,1606775584441;1606775584441;1606775584454;,66;66;66;,1;1;2;
1606775586,192.168.1.106,33109,239.255.255.250,1900,17,459,0,3,0,1606775586079;1606775586386;1606775586692;,153;153;153;,1;1;1;
1606775586,192.168.1.78,5353,224.0.0.251,5353,17,116,0,1,0,1606775586383;,116;,1;
1606775586,FE80::1092:6268:E43E:81B8,5353,FF02::FB,5353,17,136,0,1,0,1606775586386;,136;,1;
1606775586,192.168.1.74,59418,3.232.144.130,443,6,193,171,3,2,1606775586693;1606775586693;1606775586760;1606775586896;1606775586947;,40;40;113;131;40;,2;1;1;2;1;
1606775587,192.168.1.74,61616,104.16.236.230,443,6,41,52,1,1,1606775587836;1606775587846;,41;52;,1;2;
1606775588,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59254,2607:F8B0:4007:804::200A,443,6,61,72,1,1,1606775588362;1606775588370;,61;72;,1;2;
1606775588,192.168.1.74,59402,192.168.1.111,8009,6,190,150,2,1,1606775588725;1606775588740;1606775588787;,150;150;40;,1;2;1;
1606775588,192.168.1.74,57632,162.254.195.67,27018,17,112,0,1,0,1606775588788;,112;,1;
1606775588,192.168.1.82,5353,224.0.0.251,5353,17,739,0,2,0,1606775588841;1606775588844;,209;530;,1;1;
1606775588,FE80::400:83DB:4AA9:D14F,5353,FF02::FB,5353,17,779,0,2,0,1606775588841;1606775588844;,229;550;,1;1;
1606775589,192.168.1.82,5353,224.0.0.251,5353,17,1072,0,5,0,1606775589151;1606775589457;1606775589457;1606775589764;1606775589764;,164;195;164;195;354;,1;1;1;1;1;
1606775589,192.168.1.74,59402,192.168.1.111,8009,6,52,150,1,1,1606775589151;1606775589151;,150;52;,2;1;
1606775589,FE80::400:83DB:4AA9:D14F,5353,FF02::FB,5353,17,1172,0,5,0,1606775589151;1606775589457;1606775589457;1606775589764;1606775589766;,184;215;184;215;374;,1;1;1;1;1;
1606775589,192.168.1.74,57632,162.254.195.67,27018,17,0,64,0,1,1606775589253;,64;,2;
1606775589,192.168.1.74,59438,54.149.94.178,443,6,96,96,1,1,1606775589918;1606775589957;,96;96;,1;2;
1606775589,192.168.1.74,59442,54.149.94.178,443,6,96,96,1,1,1606775589919;1606775589957;,96;96;,1;2;
1606775590,192.168.1.74,59442,54.149.94.178,443,6,40,0,1,0,1606775590011;,40;,1;
1606775590,192.168.1.74,59438,54.149.94.178,443,6,40,0,1,0,1606775590011;,40;,1;
1606775590,192.168.1.82,5353,224.0.0.251,5353,17,1450,0,4,0,1606775590070;1606775590073;1606775590377;1606775590686;,464;303;209;474;,1;1;1;1;
1606775590,FE80::400:83DB:4AA9:D14F,5353,FF02::FB,5353,17,1530,0,4,0,1606775590073;1606775590074;1606775590380;1606775590687;,484;323;229;494;,1;1;1;1;
1606775591,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61612,2606:4700::6810:6B90,443,6,61,72,1,1,1606775591883;1606775591891;,61;72;,1;2;
1606775591,192.168.1.82,5353,224.0.0.251,5353,17,828,0,1,0,1606775591915;,828;,1;
1606775591,FE80::400:83DB:4AA9:D14F,5353,FF02::FB,5353,17,848,0,1,0,1606775591917;,848;,1;
1606775593,192.168.1.82,5353,224.0.0.251,5353,17,182,0,1,0,1606775593144;,182;,1;
1606775593,FE80::400:83DB:4AA9:D14F,5353,FF02::FB,5353,17,202,0,1,0,1606775593144;,202;,1;
1606775593,192.168.1.74,59402,192.168.1.111,8009,6,190,150,2,1,1606775593756;1606775593770;1606775593819;,150;150;40;,1;2;1;
1606775594,192.168.1.74,59438,54.149.94.178,443,6,98,40,1,1,1606775594016;1606775594168;,98;40;,1;2;
1606775594,192.168.1.74,59442,54.149.94.178,443,6,98,40,1,1,1606775594019;1606775594168;,98;40;,1;2;
1606775594,192.168.1.74,59163,137.110.0.70,443,17,389,1075,3,3,1606775594933;1606775594946;1606775594960;1606775594961;1606775594991;1606775594991;,145;416;122;122;200;459;,1;2;1;1;2;2;
1606775594,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,49520,2600:1700:7C08:3440::1,53,17,99,115,1,1,1606775594934;1606775594955;,99;115;,1;2;
1606775594,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,52114,2600:1700:7C08:3440::1,53,17,99,127,1,1,1606775594934;1606775594955;,99;127;,1;2;
1606775594,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,52115,2607:F8B0:4007:804::200A,443,17,6192,3151,5,4,1606775594949;1606775594959;1606775594982;1606775594991;1606775594991;1606775594991;1606775594994;1606775594995;1606775594995;,1378;1378;1378;1378;286;109;1378;1372;686;,1;2;1;2;2;2;1;1;1;
1606775594,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61612,2606:4700::6810:6B90,443,6,735,226,2,3,1606775594955;1606775594955;1606775594962;1606775594962;1606775594964;,629;106;60;60;106;,1;1;2;2;2;
1606775594,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,59259,2607:F8B0:4007:80C::200E,443,6,120,60,2,1,1606775594959;1606775594967;1606775594967;,60;60;60;,1;2;1;
1606775594,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,54737,2600:1700:7C08:3440::1,53,17,76,0,1,0,1606775594961;,76;,1;
1606775594,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61950,2600:1700:7C08:3440::1,53,17,76,0,1,0,1606775594961;,76;,1;
1606775594,192.168.1.82,5353,224.0.0.251,5353,17,828,0,1,0,1606775594986;,828;,1;
1606775594,FE80::400:83DB:4AA9:D14F,5353,FF02::FB,5353,17,848,0,1,0,1606775594987;,848;,1;
1606775594,192.168.1.74,61950,192.168.1.254,53,17,56,0,1,0,1606775594992;,56;,1;
1606775594,192.168.1.74,59267,13.57.113.85,443,6,52,0,1,0,1606775594994;,52;,1;
1606775595,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,52115,2607:F8B0:4007:804::200A,443,17,323,2258,3,5,1606775595000;1606775595000;1606775595005;1606775595005;1606775595005;1606775595005;1606775595005;1606775595006;,1378;161;660;74;73;73;81;81;,2;1;2;2;2;2;1;1;
1606775595,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,54737,2600:1700:7C08:3440::1,53,17,0,108,0,1,1606775595000;,108;,2;
1606775595,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61950,2600:1700:7C08:3440::1,53,17,0,154,0,1,1606775595002;,154;,2;
1606775595,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61612,2606:4700::6810:6B90,443,6,120,172,2,1,1606775595007;1606775595088;1606775595133;,60;172;60;,1;2;1;
1606775595,192.168.1.74,61950,192.168.1.254,53,17,0,134,0,1,1606775595011;,134;,2;
1606775595,192.168.1.74,59267,13.57.113.85,443,6,1744,7282,9,14,1606775595014;1606775595014;1606775595014;1606775595088;1606775595088;1606775595088;1606775595088;1606775595088;1606775595088;1606775595089;1606775595092;1606775595092;1606775595094;1606775595136;1606775595136;1606775595136;1606775595136;1606775595136;1606775595136;1606775595137;1606775595152;1606775595152;1606775595294;,52;40;557;40;1500;1500;1500;909;909;52;166;139;620;40;298;118;220;78;40;78;78;52;40;,2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;2;1;2;
1606775595,192.168.1.82,5353,224.0.0.251,5353,17,203,0,1,0,1606775595601;,203;,1;
1606775595,FE80::400:83DB:4AA9:D14F,5353,FF02::FB,5353,17,223,0,1,0,1606775595601;,223;,1;
1606775596,192.168.1.106,40175,239.255.255.250,1900,17,459,0,3,0,1606775596009;1606775596316;1606775596625;,153;153;153;,1;1;1;
1606775596,192.168.1.74,59418,3.232.144.130,443,6,153,131,2,1,1606775596749;1606775596932;1606775596983;,113;131;40;,1;2;1;
1606775596,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,52115,2607:F8B0:4007:804::200A,443,17,168,1208,2,4,1606775596932;1606775596932;1606775596932;1606775596933;1606775596933;1606775596941;,520;95;520;85;83;73;,2;2;2;1;1;2;
1606775596,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61612,2606:4700::6810:6B90,443,6,630,60,1,1,1606775596945;1606775596955;,630;60;,1;2;
1606775597,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61612,2606:4700::6810:6B90,443,6,60,172,1,1,1606775597137;1606775597188;,172;60;,2;1;
1606775597,192.168.1.74,59405,18.209.201.158,443,6,40,40,1,1,1606775597137;1606775597137;,40;40;,2;1;
1606775597,192.168.1.74,57632,162.254.195.67,27018,17,112,0,1,0,1606775597798;,112;,1;
1606775598,192.168.1.106,5353,224.0.0.251,5353,17,121,0,1,0,1606775598364;,121;,1;
1606775598,192.168.1.74,61616,104.16.236.230,443,6,693,35901,14,30,1606775598666;1606775598666;1606775598773;1606775598773;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598774;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598775;1606775598776;1606775598776;1606775598776;1606775598776;1606775598777;,115;86;40;40;86;1500;1500;1500;1500;40;1500;1500;1500;40;1500;1500;40;1500;1500;393;40;1500;1500;40;1500;1500;40;1500;1500;40;1500;40;1500;1500;40;1500;1375;1500;40;811;78;40;78;52;,1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2;1;2;2;1;2;1;
1606775598,192.168.1.111,5353,224.0.0.251,5353,17,1200,0,3,0,1606775598672;1606775598673;1606775598673;,405;405;390;,1;1;1;
1606775598,192.168.1.74,59402,192.168.1.111,8009,6,190,150,2,1,1606775598772;1606775598782;1606775598833;,150;150;40;,1;2;1;
1606775599,192.168.1.77,17500,255.255.255.255,17500,17,1134,0,7,0,1606775599595;1606775599595;1606775599595;1606775599595;1606775599595;1606775599595;1606775599595;,162;162;162;162;162;162;162;,1;1;1;1;1;1;1;
1606775599,192.168.1.77,17500,192.168.1.255,17500,17,162,0,1,0,1606775599595;,162;,1;
1606775599,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,0,2600:1700:7C08:3440::1,0,58,72,64,1,1,1606775599683;1606775599687;,72;64;,1;2;
1606775599,192.168.1.74,59438,54.149.94.178,443,6,96,136,1,2,1606775599917;1606775599957;1606775599957;,96;40;96;,1;2;2;
1606775599,192.168.1.74,59442,54.149.94.178,443,6,96,136,1,2,1606775599918;1606775599957;1606775599957;,96;40;96;,1;2;2;
1606775599,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,0,FE80::6E63:9CFF:FE74:A010,0,58,72,72,1,1,1606775599957;1606775599957;,72;72;,2;1;
1606775600,192.168.1.74,59442,54.149.94.178,443,6,40,0,1,0,1606775600011;,40;,1;
1606775600,192.168.1.74,59438,54.149.94.178,443,6,40,0,1,0,1606775600011;,40;,1;
1606775600,192.168.1.105,5353,224.0.0.251,5353,17,233,0,1,0,1606775600208;,233;,1;
1606775600,2600:1700:7C08:3440:34D8:DB21:F0CD:C26E,61612,2606:4700::6810:6B90,443,6,689,232,2,2,1606775600793;1606775600801;1606775600926;1606775600979;,629;60;172;60;,1;2;2;1;
