Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605582754,192.168.1.10,0,224.0.0.251,0,2,32,0,1,0,1605582754882;,32;,1;
1605582754,192.168.1.16,137,192.168.1.1,44466,17,185,78,1,1,1605582754887;1605582754887;,78;185;,2;1;
1605582754,192.168.1.16,61379,74.125.137.188,5228,6,41,52,1,1,1605582754963;1605582754984;,41;52;,1;2;
1605582755,192.168.1.4,10101,239.255.255.251,10101,17,64,0,1,0,1605582755292;,64;,1;
1605582755,192.168.1.16,61084,18.211.21.156,443,6,75,111,1,2,1605582755703;1605582755703;1605582755907;,71;75;40;,2;1;2;
1605582756,192.168.1.3,0,239.255.3.22,0,2,32,0,1,0,1605582756112;,32;,1;
1605582756,192.168.1.16,61079,192.168.1.3,8009,6,190,150,2,1,1605582756142;1605582756151;1605582756203;,150;150;40;,1;2;1;
1605582757,192.168.1.16,61087,54.149.94.178,443,6,136,136,2,2,1605582757597;1605582757723;1605582757730;1605582757783;,96;40;96;40;,1;2;2;1;
1605582757,192.168.1.16,61084,18.211.21.156,443,6,113,171,1,2,1605582757721;1605582757962;1605582757962;,113;40;131;,1;2;2;
1605582757,192.168.1.16,61088,54.149.94.178,443,6,96,96,1,1,1605582757768;1605582757954;,96;96;,1;2;
1605582758,192.168.1.16,61088,54.149.94.178,443,6,40,0,1,0,1605582758000;,40;,1;
1605582758,192.168.1.16,61385,104.81.250.225,443,6,80,111,2,2,1605582758000;1605582758016;1605582758016;1605582758016;,40;71;40;40;,1;2;1;2;
1605582758,192.168.1.16,61084,18.211.21.156,443,6,40,0,1,0,1605582758015;,40;,1;
1605582758,192.168.1.3,0,239.255.255.251,0,2,32,0,1,0,1605582758159;,32;,1;
1605582758,192.168.1.14,0,224.0.1.187,0,2,32,0,1,0,1605582758568;,32;,1;
1605582758,192.168.1.16,61358,54.84.122.125,443,6,111,0,2,0,1605582758727;1605582758727;,71;40;,1;1;
1605582758,192.168.1.16,58080,137.110.0.70,443,17,139,606,1,1,1605582758728;1605582758746;,139;606;,1;2;
1605582758,192.168.1.16,64886,192.168.1.1,53,17,73,235,1,1,1605582758728;1605582758739;,73;235;,1;2;
1605582758,192.168.1.16,61395,34.192.168.13,443,6,345,52,3,1,1605582758747;1605582758980;1605582758980;1605582758983;,52;52;40;253;,1;2;1;1;
1605582759,192.168.1.16,61080,192.168.1.4,8009,6,190,150,2,1,1605582759088;1605582759100;1605582759149;,150;150;40;,1;2;1;
1605582759,192.168.1.16,61395,34.192.168.13,443,6,1783,6071,6,8,1605582759090;1605582759098;1605582759098;1605582759098;1605582759098;1605582759098;1605582759098;1605582759110;1605582759388;1605582759393;1605582759394;1605582759592;1605582759600;1605582759640;,40;1500;1500;40;1500;927;40;166;314;682;815;40;250;40;,2;2;2;1;2;2;1;1;2;1;1;2;2;1;
1605582759,192.168.1.16,58080,137.110.0.70,443,17,0,118,0,1,1605582759117;,118;,2;
1605582761,192.168.1.16,61079,192.168.1.3,8009,6,190,150,2,1,1605582761153;1605582761157;1605582761209;,150;150;40;,1;2;1;
1605582761,192.168.1.16,58080,137.110.0.70,443,17,255,819,2,2,1605582761171;1605582761219;1605582761309;1605582761336;,126;390;129;429;,1;2;1;2;
1605582761,192.168.1.16,54395,192.168.1.1,53,17,60,76,1,1,1605582761172;1605582761211;,60;76;,1;2;
1605582761,192.168.1.16,54397,172.217.4.164,443,17,4080,5205,6,7,1605582761223;1605582761223;1605582761246;1605582761246;1605582761247;1605582761247;1605582761261;1605582761278;1605582761278;1605582761278;1605582761322;1605582761322;1605582761322;,1378;601;1378;1378;1378;601;72;1378;55;61;891;53;61;,1;1;2;2;1;1;2;2;2;1;2;2;1;
1605582761,192.168.1.16,54396,172.217.4.164,443,17,6217,53154,28,47,1605582761224;1605582761224;1605582761225;1605582761253;1605582761255;1605582761255;1605582761278;1605582761309;1605582761313;1605582761313;1605582761322;1605582761327;1605582761336;1605582761344;1605582761345;1605582761345;1605582761381;1605582761383;1605582761384;1605582761384;1605582761391;1605582761391;1605582761391;1605582761391;1605582761391;1605582761392;1605582761392;1605582761392;1605582761392;1605582761392;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761394;1605582761395;1605582761395;1605582761395;1605582761395;1605582761395;1605582761396;1605582761396;1605582761396;1605582761396;1605582761396;1605582761396;1605582761396;1605582761397;1605582761397;1605582761397;1605582761400;1605582761400;1605582761400;1605582761400;1605582761400;1605582761400;1605582761400;1605582761401;1605582761401;1605582761401;1605582761401;1605582761401;1605582761401;1605582761401;1605582761401;1605582761401;1605582761401;1605582761442;,1378;907;123;1378;1378;964;72;113;1378;61;55;1378;53;597;61;81;61;1378;1378;61;1378;1378;392;182;61;1378;1378;61;61;1378;1378;61;1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;61;61;61;61;61;1378;1378;1378;61;1378;1378;61;1378;1378;61;1378;61;1378;1378;1378;1378;1378;61;61;1378;1378;1012;906;143;73;61;61;53;,1;1;1;2;1;1;2;1;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;
1605582761,192.168.1.16,62727,192.168.1.1,53,17,63,115,1,1,1605582761310;1605582761339;,63;115;,1;2;
1605582761,192.168.1.16,62728,172.217.14.67,443,17,2817,2756,3,2,1605582761338;1605582761383;1605582761384;1605582761437;1605582761438;,1378;1378;1378;1378;61;,1;2;1;2;1;
1605582761,192.168.1.16,61088,54.149.94.178,443,6,98,40,1,1,1605582761448;1605582761643;,98;40;,1;2;
1605582762,192.168.1.16,58080,137.110.0.70,443,17,0,118,0,1,1605582762256;,118;,2;
1605582762,192.168.1.16,59470,74.125.137.189,443,17,61,71,1,1,1605582762460;1605582762468;,71;61;,2;1;
1605582762,192.168.1.16,61044,128.54.70.212,443,6,75,111,1,2,1605582762468;1605582762468;1605582762666;,71;75;40;,2;1;2;
1605582763,192.168.1.16,54397,172.217.4.164,443,17,324,1568,4,6,1605582763264;1605582763401;1605582763404;1605582763411;1605582763411;1605582763411;1605582763411;1605582763411;1605582763411;1605582763485;,101;101;53;678;53;678;53;61;61;53;,1;1;2;2;2;2;2;1;1;2;
1605582763,192.168.1.16,61098,162.254.195.87,27037,6,98,40,1,1,1605582763401;1605582763493;,98;40;,1;2;
1605582763,192.168.1.16,54396,172.217.4.164,443,17,289,0,1,0,1605582763848;,289;,1;
1605582763,192.168.1.14,5353,224.0.0.251,5353,17,154,0,1,0,1605582763894;,154;,1;
1605582764,192.168.1.16,54396,172.217.4.164,443,17,1087,5523,9,14,1605582764001;1605582764003;1605582764011;1605582764011;1605582764011;1605582764011;1605582764011;1605582764011;1605582764100;1605582764486;1605582764543;1605582764566;1605582764573;1605582764573;1605582764573;1605582764599;1605582764651;1605582764745;1605582764745;1605582764745;1605582764745;1605582764745;1605582764770;,289;54;1223;55;105;1223;61;61;54;216;54;1131;55;254;61;61;216;54;1076;55;130;61;61;,1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;2;2;1;1;
1605582764,192.168.1.16,61080,192.168.1.4,8009,6,190,150,2,1,1605582764100;1605582764107;1605582764158;,150;150;40;,1;2;1;
1605582764,192.168.1.16,58080,137.110.0.70,443,17,1168,3885,9,9,1605582764492;1605582764492;1605582764492;1605582764529;1605582764529;1605582764529;1605582764543;1605582764543;1605582764543;1605582764547;1605582764547;1605582764568;1605582764568;1605582764569;1605582764570;1605582764574;1605582764748;1605582764780;,124;129;131;124;129;131;490;497;416;127;135;490;497;398;285;403;138;409;,1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;
1605582764,192.168.1.16,65459,192.168.1.1,53,17,116,212,2,2,1605582764492;1605582764529;1605582764543;1605582764565;,58;58;106;106;,1;1;2;2;
1605582764,192.168.1.16,62322,192.168.1.1,53,17,130,226,2,2,1605582764493;1605582764529;1605582764543;1605582764563;,65;65;113;113;,1;1;2;2;
1605582764,192.168.1.16,60881,192.168.1.1,53,17,126,158,2,2,1605582764493;1605582764529;1605582764535;1605582764557;,63;63;79;79;,1;1;2;2;
1605582764,192.168.1.16,61396,172.67.138.83,443,6,2807,22359,16,27,1605582764544;1605582764556;1605582764556;1605582764557;1605582764573;1605582764576;1605582764586;1605582764587;1605582764587;1605582764620;1605582764620;1605582764620;1605582764624;1605582764650;1605582764651;1605582764673;1605582764737;1605582764745;1605582764925;1605582764925;1605582764925;1605582764925;1605582764925;1605582764925;1605582764925;1605582764926;1605582764926;1605582764927;1605582764927;1605582764927;1605582764927;1605582764927;1605582764927;1605582764927;1605582764928;1605582764928;1605582764928;1605582764928;1605582764928;1605582764928;1605582764928;1605582764928;1605582764928;,52;52;40;584;40;252;104;132;1263;40;561;40;71;939;40;229;40;40;1431;1197;1431;40;1431;1500;40;1362;40;1500;1500;1500;1224;801;833;40;755;1431;40;1500;817;40;71;71;52;,1;2;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;1;
1605582764,192.168.1.16,61397,172.67.138.83,443,6,827,936,5,5,1605582764545;1605582764561;1605582764562;1605582764562;1605582764578;1605582764580;1605582764590;1605582764620;1605582764620;1605582764665;,52;52;40;591;40;252;104;40;552;40;,1;2;1;1;2;2;1;2;2;1;
1605582764,192.168.1.16,62323,172.217.14.99,443,17,4404,11024,7,8,1605582764546;1605582764573;1605582764573;1605582764612;1605582764620;1605582764620;1605582764620;1605582764622;1605582764623;1605582764631;1605582764650;1605582764650;1605582764651;1605582764658;1605582764659;,1378;1378;1378;1378;1378;1378;1378;70;70;1378;1378;1378;69;1378;61;,1;2;1;2;2;2;2;1;1;1;2;2;1;2;1;
1605582764,192.168.1.16,50904,192.168.1.1,53,17,61,77,1,1,1605582764547;1605582764564;,61;77;,1;2;
1605582764,192.168.1.16,55594,192.168.1.1,53,17,69,121,1,1,1605582764547;1605582764563;,69;121;,1;2;
1605582764,192.168.1.16,50905,172.217.14.67,443,17,1439,1378,2,1,1605582764549;1605582764586;1605582764586;,1378;1378;61;,1;2;1;
1605582764,192.168.1.16,50906,216.58.193.195,443,17,1439,1378,2,1,1605582764575;1605582764620;1605582764624;,1378;1378;61;,1;2;1;
1605582764,192.168.1.4,5353,224.0.0.251,5353,17,801,0,2,0,1605582764715;1605582764726;,408;393;,1;1;
1605582764,192.168.1.3,5353,224.0.0.251,5353,17,383,0,1,0,1605582764729;,383;,1;
1605582764,192.168.1.16,63360,192.168.1.1,53,17,72,88,1,1,1605582764749;1605582764772;,72;88;,1;2;
1605582764,192.168.1.16,63361,142.250.72.238,443,17,2576,8227,10,9,1605582764785;1605582764785;1605582764786;1605582764786;1605582764786;1605582764786;1605582764917;1605582764917;1605582764918;1605582764918;1605582764924;1605582764924;1605582764924;1605582764924;1605582764925;1605582764925;1605582764925;1605582764925;1605582764925;,1378;339;144;158;156;157;70;1378;53;61;1378;1163;1378;1180;61;1378;61;249;61;,1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;
1605582765,192.168.1.16,62323,172.217.14.99,443,17,712,2093,5,7,1605582765047;1605582765048;1605582765063;1605582765092;1605582765092;1605582765093;1605582765093;1605582765093;1605582765093;1605582765093;1605582765093;1605582765093;,374;155;53;443;657;148;77;61;61;629;86;61;,1;1;2;2;2;2;2;1;1;2;2;1;
1605582765,192.168.1.16,58080,137.110.0.70,443,17,393,1274,3,3,1605582765358;1605582765376;1605582765713;1605582765732;1605582765739;1605582765761;,126;411;136;444;131;419;,1;2;1;2;1;2;
1605582765,192.168.1.16,49404,192.168.1.1,53,17,60,97,1,1,1605582765358;1605582765374;,60;97;,1;2;
1605582765,192.168.1.16,49405,142.250.68.110,443,17,5653,2952,7,5,1605582765379;1605582765380;1605582765400;1605582765402;1605582765403;1605582765419;1605582765426;1605582765427;1605582765427;1605582765448;1605582765462;1605582765487;,1378;1352;1378;1378;1352;72;1378;61;55;71;69;61;,1;1;2;1;1;2;2;1;2;1;2;1;
1605582765,192.168.1.16,61396,172.67.138.83,443,6,145,357,2,2,1605582765452;1605582765470;1605582765507;1605582765547;,105;40;317;40;,1;2;2;1;
1605582765,192.168.1.4,10101,239.255.255.251,10101,17,64,0,1,0,1605582765531;,64;,1;
1605582765,192.168.1.16,64473,192.168.1.1,53,17,70,130,1,1,1605582765714;1605582765729;,70;130;,1;2;
1605582765,192.168.1.16,58306,192.168.1.1,53,17,65,105,1,1,1605582765739;1605582765755;,65;105;,1;2;
1605582765,192.168.1.16,64474,172.217.14.110,443,17,1831,1710,4,3,1605582765741;1605582765742;1605582765782;1605582765789;1605582765790;1605582765790;1605582765815;,1378;331;70;1378;262;61;61;,1;1;2;2;2;1;1;
1605582765,192.168.1.16,58307,142.250.68.14,443,17,6316,5211,10,13,1605582765762;1605582765778;1605582765783;1605582765783;1605582765783;1605582765784;1605582765785;1605582765785;1605582765785;1605582765799;1605582765799;1605582765799;1605582765805;1605582765805;1605582765832;1605582765874;1605582765874;1605582765874;1605582765874;1605582765875;1605582765875;1605582765900;1605582765913;,1378;1378;1378;253;89;1378;1374;1378;501;640;53;61;57;53;61;434;63;633;62;128;61;61;53;,1;2;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;2;2;2;1;1;2;
1605582766,192.168.1.16,58080,137.110.0.70,443,17,281,919,2,2,1605582766046;1605582766064;1605582766385;1605582766406;,146;417;135;502;,1;2;1;2;
1605582766,192.168.1.16,54456,192.168.1.1,53,17,80,96,1,1,1605582766046;1605582766064;,80;96;,1;2;
1605582766,192.168.1.16,54457,216.58.193.202,443,17,4220,5105,7,11,1605582766065;1605582766083;1605582766089;1605582766090;1605582766090;1605582766090;1605582766091;1605582766104;1605582766105;1605582766105;1605582766110;1605582766137;1605582766205;1605582766205;1605582766205;1605582766206;1605582766206;1605582766245;,1378;1378;1378;266;90;1378;1217;640;53;62;57;61;387;63;562;241;61;53;,1;2;2;2;2;1;1;2;2;1;2;1;2;1;2;2;1;2;
1605582766,192.168.1.16,61079,192.168.1.3,8009,6,190,150,2,1,1605582766168;1605582766173;1605582766216;,150;150;40;,1;2;1;
1605582766,192.168.1.16,61396,172.67.138.83,443,6,5123,86241,52,89,1605582766306;1605582766320;1605582766359;1605582766359;1605582766359;1605582766415;1605582766433;1605582766466;1605582766466;1605582766477;1605582766477;1605582766479;1605582766480;1605582766481;1605582766481;1605582766490;1605582766492;1605582766492;1605582766494;1605582766503;1605582766503;1605582766503;1605582766507;1605582766508;1605582766523;1605582766524;1605582766524;1605582766530;1605582766540;1605582766541;1605582766541;1605582766554;1605582766554;1605582766556;1605582766556;1605582766557;1605582766560;1605582766560;1605582766569;1605582766570;1605582766570;1605582766586;1605582766586;1605582766586;1605582766652;1605582766652;1605582766652;1605582766720;1605582766720;1605582766720;1605582766729;1605582766730;1605582766730;1605582766730;1605582766730;1605582766730;1605582766730;1605582766730;1605582766730;1605582766730;1605582766731;1605582766731;1605582766736;1605582766736;1605582766736;1605582766736;1605582766737;1605582766737;1605582766737;1605582766737;1605582766737;1605582766737;1605582766738;1605582766738;1605582766738;1605582766738;1605582766738;1605582766738;1605582766739;1605582766739;1605582766739;1605582766739;1605582766739;1605582766739;1605582766739;1605582766739;1605582766740;1605582766740;1605582766740;1605582766741;1605582766741;1605582766741;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766743;1605582766744;1605582766744;1605582766744;1605582766744;1605582766744;1605582766744;1605582766745;1605582766745;1605582766745;1605582766746;1605582766746;1605582766746;1605582766746;1605582766747;1605582766747;1605582766747;1605582766747;1605582766748;1605582766748;1605582766748;1605582766749;1605582766752;1605582766752;1605582766752;1605582766752;1605582766753;1605582766753;1605582766753;1605582766769;1605582766834;1605582766834;1605582766834;,270;40;682;71;40;155;40;199;1218;113;398;118;114;40;123;120;113;260;40;40;40;40;40;40;582;71;40;114;724;71;40;1320;40;71;40;1136;71;40;1017;71;40;617;71;40;984;71;40;797;71;40;1431;1500;1362;40;1500;1500;40;1362;1500;40;212;40;1500;1500;1371;40;1500;1500;40;1371;1500;40;1500;1500;40;1500;1500;40;1242;1500;40;1500;1500;1500;1500;40;1500;1500;40;1500;963;40;1500;1500;40;171;1500;1500;102;1500;106;1472;40;1500;81;40;1500;145;40;1500;1500;1371;40;1364;40;1500;1500;40;1500;1500;40;1103;1500;113;40;215;1500;1500;40;1436;1500;40;1500;40;1500;67;40;40;540;71;40;,1;2;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;1;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2;1;
1605582766,192.168.1.16,64474,172.217.14.110,443,17,871,422,4,2,1605582766385;1605582766402;1605582766429;1605582766492;1605582766507;1605582766534;,392;304;61;357;118;61;,1;2;1;1;2;1;
1605582766,192.168.1.16,57595,192.168.1.1,53,17,69,155,1,1,1605582766385;1605582766399;,69;155;,1;2;
1605582766,192.168.1.16,57596,74.125.137.156,443,17,2289,1954,4,4,1605582766411;1605582766435;1605582766435;1605582766436;1605582766485;1605582766494;1605582766494;1605582766495;,1378;1378;61;789;53;470;53;61;,1;2;1;1;2;2;2;1;
1605582766,192.168.1.16,54396,172.217.4.164,443,17,1266,12163,10,16,1605582766521;1605582766568;1605582766601;1605582766603;1605582766603;1605582766604;1605582766604;1605582766604;1605582766604;1605582766607;1605582766607;1605582766608;1605582766608;1605582766608;1605582766608;1605582766608;1605582766608;1605582766608;1605582766634;1605582766715;1605582766755;1605582766791;1605582766791;1605582766791;1605582766792;1605582766817;,381;54;536;1378;61;1378;1378;166;61;1378;61;1378;1378;1378;975;93;61;61;61;397;54;321;160;158;61;61;,1;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;
1605582766,192.168.1.16,58307,142.250.68.14,443,17,2455,55,2,1,1605582766967;1605582766967;1605582766981;,1374;1081;55;,1;1;2;
1605582767,192.168.1.16,58307,142.250.68.14,443,17,246,1086,4,6,1605582767007;1605582767011;1605582767054;1605582767054;1605582767054;1605582767054;1605582767054;1605582767054;1605582767080;1605582767093;,61;53;108;63;571;62;239;61;61;53;,1;2;2;1;2;2;2;1;1;2;
1605582767,192.168.1.16,58080,137.110.0.70,443,17,665,1928,5,5,1605582767078;1605582767095;1605582767553;1605582767557;1605582767574;1605582767597;1605582767672;1605582767694;1605582767736;1605582767805;,132;194;133;134;369;134;132;573;396;396;,1;2;1;1;2;1;1;2;2;2;
1605582767,192.168.1.16,49866,192.168.1.1,53,17,66,128,1,1,1605582767079;1605582767093;,66;128;,1;2;
1605582767,192.168.1.16,61396,172.67.138.83,443,6,206,643,2,2,1605582767143;1605582767175;1605582767175;1605582767175;,166;572;71;40;,1;2;2;1;
