Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605583458,192.168.1.6,5353,224.0.0.251,5353,17,237,0,1,0,1605583458584;,237;,1;
1605583458,FE80::1CEF:B6AF:7E31:E946,5353,FF02::FB,5353,17,257,0,1,0,1605583458584;,257;,1;
1605583460,192.168.1.16,61080,192.168.1.4,8009,6,190,150,2,1,1605583460179;1605583460191;1605583460242;,150;150;40;,1;2;1;
1605583460,192.168.1.16,61415,162.247.243.147,443,6,41,52,1,1,1605583460757;1605583460832;,41;52;,1;2;
1605583461,192.168.1.16,59470,74.125.137.189,443,17,61,53,1,1,1605583461504;1605583461651;,61;53;,1;2;
1605583462,192.168.1.16,61088,54.149.94.178,443,6,98,40,1,1,1605583462049;1605583462173;,98;40;,1;2;
1605583462,192.168.1.16,61079,192.168.1.3,8009,6,190,150,2,1,1605583462171;1605583462182;1605583462233;,150;150;40;,1;2;1;
1605583462,192.168.1.16,58080,137.110.0.70,443,17,132,194,1,1,1605583462498;1605583462523;,132;194;,1;2;
1605583462,192.168.1.16,51038,192.168.1.1,53,17,66,128,1,1,1605583462498;1605583462518;,66;128;,1;2;
1605583465,192.168.1.16,61080,192.168.1.4,8009,6,190,150,2,1,1605583465205;1605583465213;1605583465267;,150;150;40;,1;2;1;
1605583465,192.168.1.4,10101,239.255.255.251,10101,17,64,0,1,0,1605583465950;,64;,1;
1605583466,192.168.1.16,59470,74.125.137.189,443,17,61,71,1,1,1605583466360;1605583466368;,71;61;,2;1;
1605583467,192.168.1.16,61079,192.168.1.3,8009,6,190,150,2,1,1605583467189;1605583467210;1605583467251;,150;150;40;,1;2;1;
1605583467,192.168.1.16,61087,54.149.94.178,443,6,136,96,2,1,1605583467607;1605583467720;1605583467776;,96;96;40;,1;2;1;
1605583467,192.168.1.16,61084,18.211.21.156,443,6,153,131,2,1,1605583467716;1605583467941;1605583467993;,113;131;40;,1;2;1;
1605583467,192.168.1.16,61088,54.149.94.178,443,6,136,136,2,2,1605583467761;1605583467934;1605583467934;1605583467978;,96;40;96;40;,1;2;2;1;
1605583469,192.168.1.16,61466,104.19.134.78,443,6,80,263,2,5,1605583469024;1605583469024;1605583469034;1605583469034;1605583469034;1605583469034;1605583469232;,79;40;64;40;40;40;40;,2;1;2;2;1;2;2;
1605583469,192.168.1.16,61463,104.26.4.92,443,6,80,223,2,4,1605583469437;1605583469437;1605583469441;1605583469441;1605583469441;1605583469641;,79;40;64;40;40;40;,2;1;2;2;1;2;
1605583470,192.168.1.16,61080,192.168.1.4,8009,6,190,150,2,1,1605583470216;1605583470226;1605583470278;,150;150;40;,1;2;1;
1605583471,192.168.1.16,61099,18.211.21.156,443,6,40,40,1,1,1605583471073;1605583471073;,40;40;,2;1;
1605583471,192.168.1.16,59470,74.125.137.189,443,17,61,144,1,2,1605583471895;1605583471895;1605583471903;,72;72;61;,2;2;1;
1605583472,192.168.1.16,61087,54.149.94.178,443,6,98,40,1,1,1605583472060;1605583472215;,98;40;,1;2;
1605583472,192.168.1.2,1900,239.255.255.250,1900,17,153,0,1,0,1605583472097;,153;,1;
1605583472,192.168.1.16,61079,192.168.1.3,8009,6,190,150,2,1,1605583472211;1605583472228;1605583472271;,150;150;40;,1;2;1;
1605583472,192.168.1.16,61084,18.211.21.156,443,6,40,40,1,1,1605583472919;1605583472919;,40;40;,2;1;
1605583473,192.168.1.16,61374,137.110.0.70,443,6,77,40,1,1,1605583473175;1605583473195;,77;40;,1;2;
1605583473,192.168.1.16,61098,162.254.195.87,27037,6,98,0,1,0,1605583473931;,98;,1;
1605583474,192.168.1.16,61098,162.254.195.87,27037,6,0,40,0,1,1605583474145;,40;,2;
1605583474,192.168.1.16,61378,192.168.1.3,8008,6,41,52,1,1,1605583474674;1605583474678;,41;52;,1;2;
1605583475,192.168.1.16,61080,192.168.1.4,8009,6,190,150,2,1,1605583475232;1605583475236;1605583475278;,150;150;40;,1;2;1;
1605583475,192.168.1.4,10101,239.255.255.251,10101,17,64,0,1,0,1605583475782;,64;,1;
1605583475,192.168.1.16,61379,74.125.137.188,5228,6,41,52,1,1,1605583475939;1605583475986;,41;52;,1;2;
1605583477,192.168.1.16,61079,192.168.1.3,8009,6,190,150,2,1,1605583477229;1605583477233;1605583477286;,150;150;40;,1;2;1;
1605583477,192.168.1.16,61087,54.149.94.178,443,6,136,136,2,2,1605583477609;1605583477718;1605583477726;1605583477778;,96;40;96;40;,1;2;2;1;
1605583477,192.168.1.16,61084,18.211.21.156,443,6,153,131,2,1,1605583477716;1605583477831;1605583477871;,113;131;40;,1;2;1;
1605583477,192.168.1.16,61088,54.149.94.178,443,6,136,96,2,1,1605583477762;1605583477831;1605583477871;,96;96;40;,1;2;1;
1605583478,192.168.1.16,58080,137.110.0.70,443,17,132,194,1,1,1605583478088;1605583478105;,132;194;,1;2;
1605583478,192.168.1.16,63510,192.168.1.1,53,17,66,128,1,1,1605583478089;1605583478105;,66;128;,1;2;
1605583479,192.168.1.1,2190,192.168.1.255,2190,17,196,0,1,0,1605583479471;,196;,1;
1605583480,192.168.1.16,61080,192.168.1.4,8009,6,190,150,2,1,1605583480237;1605583480240;1605583480290;,150;150;40;,1;2;1;
1605583480,192.168.1.16,58080,137.110.0.70,443,17,258,712,2,2,1605583480489;1605583480489;1605583480511;1605583480511;,129;129;498;214;,1;1;2;2;
1605583480,192.168.1.16,54516,192.168.1.1,53,17,63,95,1,1,1605583480489;1605583480505;,63;95;,1;2;
1605583480,192.168.1.16,61504,35.160.197.174,443,6,602,4281,7,8,1605583480512;1605583480696;1605583480696;1605583480697;1605583480901;1605583480901;1605583480903;1605583480903;1605583480910;1605583480910;1605583480910;1605583480910;1605583480910;1605583480910;1605583480914;,52;52;40;224;40;140;1500;40;1500;622;40;378;49;40;166;,1;2;1;1;2;2;2;1;2;2;1;2;2;1;1;
1605583481,192.168.1.16,61504,35.160.197.174,443,6,2889,599,5,5,1605583481108;1605583481113;1605583481113;1605583481113;1605583481115;1605583481115;1605583481115;1605583481310;1605583481318;1605583481372;,40;159;91;40;1500;65;1244;40;269;40;,2;2;2;1;1;1;1;2;2;1;
1605583481,192.168.1.16,58080,137.110.0.70,443,17,258,712,2,2,1605583481328;1605583481328;1605583481347;1605583481347;,129;129;498;214;,1;1;2;2;
